"filename", "language", "Dart", "comment", "blank", "total"
"c:\Dev\car_rental\lib\features\auth\domain\entities\reset_password_entity.dart", "Dart", 7, 0, 3, 10
"c:\Dev\car_rental\lib\features\auth\domain\entities\user_entity.dart", "Dart", 7, 0, 3, 10
"c:\Dev\car_rental\lib\features\auth\domain\repos\auth_repo.dart", "Dart", 32, 0, 7, 39
"c:\Dev\car_rental\lib\features\auth\presentation\views\new_passwrod_view.dart", "Dart", 10, 0, 2, 12
"c:\Dev\car_rental\lib\features\auth\presentation\views\reset_your_password_view.dart", "Dart", 21, 0, 4, 25
"c:\Dev\car_rental\lib\features\auth\presentation\views\sign_in_view.dart", "Dart", 19, 0, 5, 24
"c:\Dev\car_rental\lib\features\auth\presentation\views\sign_up_view.dart", "Dart", 25, 0, 5, 30
"c:\Dev\car_rental\lib\features\auth\presentation\views\verification_code_view.dart", "Dart", 10, 0, 4, 14
"c:\Dev\car_rental\lib\features\auth\presentation\views\verify_reset_password_code_view.dart", "Dart", 12, 0, 2, 14
"c:\Dev\car_rental\lib\features\auth\presentation\views\verify_your_phone_number_view.dart", "Dart", 12, 0, 4, 16
"c:\Dev\car_rental\lib\features\auth\presentation\views\widgets\CustomOtpTextFormField.dart", "Dart", 55, 0, 5, 60
"c:\Dev\car_rental\lib\features\auth\presentation\views\widgets\country_drop_down_page.dart", "Dart", 122, 0, 15, 137
"c:\Dev\car_rental\lib\features\auth\presentation\views\widgets\custom_check_box.dart", "Dart", 41, 0, 5, 46
"c:\Dev\car_rental\lib\features\auth\presentation\views\widgets\custom_pick_country.dart", "Dart", 68, 0, 9, 77
"c:\Dev\car_rental\lib\features\auth\presentation\views\widgets\dont_have_an_account.dart", "Dart", 43, 0, 5, 48
"c:\Dev\car_rental\lib\features\auth\presentation\views\widgets\have_an_account.dart", "Dart", 42, 0, 5, 47
"c:\Dev\car_rental\lib\features\auth\presentation\views\widgets\location_search_bar_suggetions.dart", "Dart", 144, 1, 14, 159
"c:\Dev\car_rental\lib\features\auth\presentation\views\widgets\new_password_body_bloc_consumer.dart", "Dart", 29, 0, 4, 33
"c:\Dev\car_rental\lib\features\auth\presentation\views\widgets\new_password_view_body.dart", "Dart", 106, 0, 7, 113
"c:\Dev\car_rental\lib\features\auth\presentation\views\widgets\otp_form.dart", "Dart", 49, 0, 7, 56
"c:\Dev\car_rental\lib\features\auth\presentation\views\widgets\reset_your_password_bloc_view_body_bloc_consumer.dart", "Dart", 50, 0, 4, 54
"c:\Dev\car_rental\lib\features\auth\presentation\views\widgets\reset_your_password_view_body.dart", "Dart", 135, 0, 9, 144
"c:\Dev\car_rental\lib\features\auth\presentation\views\widgets\search_bar_suggestions.dart", "Dart", 149, 1, 15, 165
"c:\Dev\car_rental\lib\features\auth\presentation\views\widgets\sign_in_view_body.dart", "Dart", 109, 0, 7, 116
"c:\Dev\car_rental\lib\features\auth\presentation\views\widgets\sign_in_view_body_bloc_consumer.dart", "Dart", 28, 0, 4, 32
"c:\Dev\car_rental\lib\features\auth\presentation\views\widgets\sign_up_view_body.dart", "Dart", 144, 3, 8, 155
"c:\Dev\car_rental\lib\features\auth\presentation\views\widgets\sign_up_view_body_bloc_consumer.dart", "Dart", 32, 0, 5, 37
"c:\Dev\car_rental\lib\features\auth\presentation\views\widgets\verification_code_view_body.dart", "Dart", 52, 0, 3, 55
"c:\Dev\car_rental\lib\features\auth\presentation\views\widgets\verify_reset_password_code_view_body.dart", "Dart", 106, 0, 6, 112
"c:\Dev\car_rental\lib\features\auth\presentation\views\widgets\verify_reset_password_code_view_body_bloc_consumer.dart", "Dart", 16, 0, 3, 19
"c:\Dev\car_rental\lib\features\auth\presentation\views\widgets\verify_your_phone_number_view_body.dart", "Dart", 70, 0, 7, 77
"c:\Dev\car_rental\lib\features\home\presentation\views\home_view.dart", "Dart", 10, 0, 4, 14
"c:\Dev\car_rental\lib\features\home\presentation\views\widgets\home_view_body.dart", "Dart", 46, 2, 5, 53
"c:\Dev\car_rental\lib\features\on_boarding\presentation\views\on_boarding_view.dart", "Dart", 10, 0, 4, 14
"c:\Dev\car_rental\lib\features\on_boarding\presentation\views\widgets\on_boarding_page_view.dart", "Dart", 30, 0, 5, 35
"c:\Dev\car_rental\lib\features\on_boarding\presentation\views\widgets\on_boarding_view_body.dart", "Dart", 88, 0, 10, 98
"c:\Dev\car_rental\lib\features\on_boarding\presentation\views\widgets\page_view_item.dart", "Dart", 87, 0, 9, 96
"c:\Dev\car_rental\lib\generated\assets.dart", "Dart", 153, 1, 2, 156
"c:\Dev\car_rental\lib\main.dart", "Dart", 25, 1, 4, 30
"Total", "-", 3484, 11, 438, 3933
