"filename", "language", "Dart", "comment", "blank", "total"
"/home/essam/dev/car_rental/lib/core/services/quent_auth_service.dart", "Dart", 16, 0, 4, 20
"/home/essam/dev/car_rental/lib/features/home/domain/data/repos/home_repo_impl.dart", "Dart", 11, 0, 2, 13
"/home/essam/dev/car_rental/lib/features/home/domain/repos/home_repo.dart", "Dart", 1, 0, 0, 1
"/home/essam/dev/car_rental/lib/features/home/presentation/manager/nearby_cars/nearby_cars_cubit.dart", "Dart", 21, 0, 3, 24
"/home/essam/dev/car_rental/lib/features/home/presentation/manager/nearby_cars/nearby_cars_state.dart", "Dart", 13, 0, 8, 21
"/home/essam/dev/car_rental/lib/features/home/presentation/views/home_view.dart", "Dart", 3, 0, 0, 3
"Total", "-", 65, 0, 17, 82
