"filename", "language", "Dart", "comment", "blank", "total"
"/home/essam/dev/car_rental/lib/core/services/quent_auth_service.dart", "Dart", -1, 0, 0, -1
"/home/essam/dev/car_rental/lib/features/auth/presentation/manager/cubits/get_countries/get_countries_cubit.dart", "Dart", -1, 0, 0, -1
"/home/essam/dev/car_rental/lib/features/auth/presentation/views/widgets/custom_pick_country.dart", "Dart", 1, 0, 0, 1
"/home/essam/dev/car_rental/lib/features/auth/presentation/views/widgets/otp_form.dart", "Dart", -2, 0, 0, -2
"/home/essam/dev/car_rental/lib/features/home/presentation/manager/get_one_car/get_one_car_cubit.dart", "Dart", 2, 0, -1, 1
"/home/essam/dev/car_rental/lib/features/home/presentation/manager/get_one_car/get_one_car_state.dart", "Dart", -1, 0, -1, -2
"/home/essam/dev/car_rental/lib/features/home/presentation/views/car_details.dart", "Dart", 3, 0, 0, 3
"/home/essam/dev/car_rental/lib/features/home/presentation/views/widgets/car_details_slider.dart", "Dart", 4, 0, -2, 2
"/home/essam/dev/car_rental/lib/features/home/presentation/views/widgets/car_details_view_body.dart", "Dart", 24, 0, 3, 27
"/home/essam/dev/car_rental/lib/features/home/presentation/views/widgets/car_details_view_body_bloc_consumer.dart", "Dart", 15, 0, 0, 15
"/home/essam/dev/car_rental/lib/features/home/presentation/views/widgets/car_features.dart", "Dart", 1, 0, -1, 0
"/home/essam/dev/car_rental/lib/features/home/presentation/views/widgets/car_reviews.dart", "Dart", -4, 0, 0, -4
"/home/essam/dev/car_rental/lib/features/home/presentation/views/widgets/car_title_with_rating.dart", "Dart", 6, 0, -1, 5
"/home/essam/dev/car_rental/lib/features/home/presentation/views/widgets/feature_container.dart", "Dart", 7, 0, 0, 7
"/home/essam/dev/car_rental/lib/features/home/presentation/views/widgets/home_view_body.dart", "Dart", -4, 0, 0, -4
"/home/essam/dev/car_rental/lib/features/home/presentation/views/widgets/notifications_widget.dart", "Dart", -1, 0, 0, -1
"Total", "-", 49, 0, -3, 46
