"filename", "language", "Dart", "comment", "blank", "total"
"/home/essam/dev/car_rental/lib/core/services/quent_auth_service.dart", "Dart", 17, 0, 2, 19
"/home/essam/dev/car_rental/lib/features/auth/domain/data/models/review_model/review_model.dart", "Dart", 26, 0, 3, 29
"/home/essam/dev/car_rental/lib/features/auth/domain/entities/reviews_entity.dart", "Dart", 14, 0, 2, 16
"/home/essam/dev/car_rental/lib/features/home/domain/data/models/best_car_model/car_car_model.dart", "Dart", 2, 0, 1, 3
"/home/essam/dev/car_rental/lib/features/home/domain/data/repos/home_repo_impl.dart", "Dart", 15, 0, 1, 16
"/home/essam/dev/car_rental/lib/features/home/domain/entities/car_entity.dart", "Dart", 1, 0, 0, 1
"/home/essam/dev/car_rental/lib/features/home/domain/repos/home_repo.dart", "Dart", 2, 0, 0, 2
"/home/essam/dev/car_rental/lib/features/home/presentation/manager/get_car_reviews/get_car_reviews_cubit.dart", "Dart", 22, 0, 7, 29
"/home/essam/dev/car_rental/lib/features/home/presentation/manager/get_car_reviews/get_car_reviews_state.dart", "Dart", 13, 0, 8, 21
"/home/essam/dev/car_rental/lib/features/home/presentation/views/widgets/car_details_view_body.dart", "Dart", 3, 0, 0, 3
"/home/essam/dev/car_rental/lib/features/home/presentation/views/widgets/car_reviews.dart", "Dart", 7, 0, 0, 7
"/home/essam/dev/car_rental/lib/features/home/presentation/views/widgets/contact_car_row.dart", "Dart", 8, 0, -1, 7
"/home/essam/dev/car_rental/lib/features/home/presentation/views/widgets/home_view_body.dart", "Dart", 0, 0, -1, -1
"/home/essam/dev/car_rental/lib/features/home/presentation/views/widgets/review_card.dart", "Dart", 6, 0, -1, 5
"/home/essam/dev/car_rental/lib/main.dart", "Dart", 3, 0, 0, 3
"Total", "-", 139, 0, 21, 160
