"filename", "language", "Dart", "comment", "blank", "total"
"/home/essam/Dev/car_rental/lib/constants.dart", "Dart", 4, 0, 1, 5
"/home/essam/Dev/car_rental/lib/core/countries.dart", "Dart", 247, 0, 1, 248
"/home/essam/Dev/car_rental/lib/core/errors/failure.dart", "Dart", 42, 0, 7, 49
"/home/essam/Dev/car_rental/lib/core/helper_functions/on_generate_route.dart", "Dart", 55, 0, 4, 59
"/home/essam/Dev/car_rental/lib/core/helper_functions/show_bars.dart", "Dart", 10, 0, 2, 12
"/home/essam/Dev/car_rental/lib/core/models/auth_response_model.dart", "Dart", 129, 0, 22, 151
"/home/essam/Dev/car_rental/lib/core/services/custom_bloc_observer.dart", "Dart", 19, 0, 4, 23
"/home/essam/Dev/car_rental/lib/core/services/data_service.dart", "Dart", 0, 0, 2, 2
"/home/essam/Dev/car_rental/lib/core/services/get_it_service.dart", "Dart", 11, 0, 3, 14
"/home/essam/Dev/car_rental/lib/core/services/quent_auth_service.dart", "Dart", 178, 1, 32, 211
"/home/essam/Dev/car_rental/lib/core/services/shared_preferences_singleton.dart", "Dart", 19, 0, 7, 26
"/home/essam/Dev/car_rental/lib/core/utils/app_text_styles.dart", "Dart", 23, 0, 2, 25
"/home/essam/Dev/car_rental/lib/core/widgets/custom_button.dart", "Dart", 39, 0, 5, 44
"/home/essam/Dev/car_rental/lib/core/widgets/custom_text_form_field.dart", "Dart", 50, 0, 6, 56
"/home/essam/Dev/car_rental/lib/core/widgets/forgot_password.dart", "Dart", 47, 0, 7, 54
"/home/essam/Dev/car_rental/lib/core/widgets/or_divider.dart", "Dart", 21, 0, 4, 25
"/home/essam/Dev/car_rental/lib/core/widgets/password_field.dart", "Dart", 38, 1, 6, 45
"/home/essam/Dev/car_rental/lib/core/widgets/social_login_button.dart", "Dart", 50, 0, 5, 55
"/home/essam/Dev/car_rental/lib/features/auth/domain/data/repos/auth_repo_impl.dart", "Dart", 138, 0, 19, 157
"/home/essam/Dev/car_rental/lib/features/auth/domain/entities/country_entity.dart", "Dart", 17, 0, 3, 20
"/home/essam/Dev/car_rental/lib/features/auth/domain/entities/location_entity.dart", "Dart", 20, 0, 3, 23
"/home/essam/Dev/car_rental/lib/features/auth/domain/entities/request_password_reset_code_entity.dart", "Dart", 15, 0, 3, 18
"/home/essam/Dev/car_rental/lib/features/auth/domain/entities/request_verify_phone_entity.dart", "Dart", 17, 0, 3, 20
"/home/essam/Dev/car_rental/lib/features/auth/domain/entities/reset_password_entity.dart", "Dart", 7, 0, 3, 10
"/home/essam/Dev/car_rental/lib/features/auth/domain/entities/user_entity.dart", "Dart", 7, 0, 3, 10
"/home/essam/Dev/car_rental/lib/features/auth/domain/repos/auth_repo.dart", "Dart", 42, 0, 8, 50
"/home/essam/Dev/car_rental/lib/features/auth/presentation/manager/cubits/get_countries/get_countries_cubit.dart", "Dart", 22, 0, 7, 29
"/home/essam/Dev/car_rental/lib/features/auth/presentation/manager/cubits/get_countries/get_countries_state.dart", "Dart", 13, 0, 8, 21
"/home/essam/Dev/car_rental/lib/features/auth/presentation/manager/cubits/get_locations/get_locations_cubit.dart", "Dart", 21, 0, 6, 27
"/home/essam/Dev/car_rental/lib/features/auth/presentation/manager/cubits/get_locations/get_locations_state.dart", "Dart", 13, 0, 8, 21
"/home/essam/Dev/car_rental/lib/features/auth/presentation/manager/cubits/otp_cubit/otp_cubit.dart", "Dart", 13, 0, 6, 19
