"filename", "language", "Dart", "comment", "blank", "total"
"c:\Dev\car_rental\lib\features\auth\presentation\views\verify_reset_password_code_view.dart", "Dart", 17, 0, 2, 19
"c:\Dev\car_rental\lib\features\auth\presentation\views\verify_your_phone_number_view.dart", "Dart", 28, 0, 4, 32
"c:\Dev\car_rental\lib\features\auth\presentation\views\widgets\CustomOtpTextFormField.dart", "Dart", 56, 0, 4, 60
"c:\Dev\car_rental\lib\features\auth\presentation\views\widgets\country_drop_down_page.dart", "Dart", 122, 0, 15, 137
"c:\Dev\car_rental\lib\features\auth\presentation\views\widgets\country_search_bar_suggestions.dart", "Dart", 152, 1, 15, 168
"c:\Dev\car_rental\lib\features\auth\presentation\views\widgets\custom_check_box.dart", "Dart", 41, 0, 4, 45
"c:\Dev\car_rental\lib\features\auth\presentation\views\widgets\custom_pick_country.dart", "Dart", 69, 0, 9, 78
"c:\Dev\car_rental\lib\features\auth\presentation\views\widgets\dont_have_an_account.dart", "Dart", 43, 0, 5, 48
"c:\Dev\car_rental\lib\features\auth\presentation\views\widgets\have_an_account.dart", "Dart", 42, 0, 5, 47
"c:\Dev\car_rental\lib\features\auth\presentation\views\widgets\location_search_bar_suggetions.dart", "Dart", 145, 1, 14, 160
"c:\Dev\car_rental\lib\features\auth\presentation\views\widgets\new_password_body_bloc_consumer.dart", "Dart", 29, 0, 3, 32
"c:\Dev\car_rental\lib\features\auth\presentation\views\widgets\new_password_view_body.dart", "Dart", 106, 0, 7, 113
"c:\Dev\car_rental\lib\features\auth\presentation\views\widgets\otp_form.dart", "Dart", 49, 0, 7, 56
"c:\Dev\car_rental\lib\features\auth\presentation\views\widgets\reset_your_password_bloc_view_body_bloc_consumer.dart", "Dart", 50, 0, 5, 55
"c:\Dev\car_rental\lib\features\auth\presentation\views\widgets\reset_your_password_view_body.dart", "Dart", 135, 0, 9, 144
"c:\Dev\car_rental\lib\features\auth\presentation\views\widgets\sign_in_view_body.dart", "Dart", 109, 0, 7, 116
"c:\Dev\car_rental\lib\features\auth\presentation\views\widgets\sign_in_view_body_bloc_consumer.dart", "Dart", 52, 0, 4, 56
"c:\Dev\car_rental\lib\features\auth\presentation\views\widgets\sign_up_view_body.dart", "Dart", 164, 3, 8, 175
"c:\Dev\car_rental\lib\features\auth\presentation\views\widgets\sign_up_view_body_bloc_consumer.dart", "Dart", 56, 0, 5, 61
"c:\Dev\car_rental\lib\features\auth\presentation\views\widgets\verification_code_view_body.dart", "Dart", 65, 3, 7, 75
"c:\Dev\car_rental\lib\features\auth\presentation\views\widgets\verification_code_view_body_bloc_consumer.dart", "Dart", 47, 0, 5, 52
"c:\Dev\car_rental\lib\features\auth\presentation\views\widgets\verify_reset_password_code_view_body.dart", "Dart", 109, 0, 5, 114
"c:\Dev\car_rental\lib\features\auth\presentation\views\widgets\verify_reset_password_code_view_body_bloc_consumer.dart", "Dart", 30, 0, 4, 34
"c:\Dev\car_rental\lib\features\auth\presentation\views\widgets\verify_your_phone_number_view_body.dart", "Dart", 116, 0, 12, 128
"c:\Dev\car_rental\lib\features\auth\presentation\views\widgets\verify_your_phone_number_view_body_bloc_consumer.dart", "Dart", 45, 1, 7, 53
"c:\Dev\car_rental\lib\features\auth\presentation\views\widgets\yes_no_choice.dart", "Dart", 170, 1, 10, 181
"c:\Dev\car_rental\lib\features\home\domain\data\models\best_car_model\car_car_model.dart", "Dart", 210, 1, 20, 231
"c:\Dev\car_rental\lib\features\home\domain\data\models\brand\brand_model.dart", "Dart", 7, 0, 3, 10
"c:\Dev\car_rental\lib\features\home\domain\data\repos\home_repo_impl.dart", "Dart", 73, 0, 10, 83
"c:\Dev\car_rental\lib\features\home\domain\entities\bottom_navigation_bar_entity.dart", "Dart", 30, 0, 4, 34
"c:\Dev\car_rental\lib\features\home\domain\entities\brand_entity.dart", "Dart", 6, 0, 2, 8
"c:\Dev\car_rental\lib\features\home\domain\entities\car_entity.dart", "Dart", 113, 0, 12, 125
"c:\Dev\car_rental\lib\features\home\domain\repos\home_repo.dart", "Dart", 14, 0, 2, 16
"c:\Dev\car_rental\lib\features\home\presentation\manager\best_cars\best_cars_cubit.dart", "Dart", 16, 0, 5, 21
"c:\Dev\car_rental\lib\features\home\presentation\manager\best_cars\best_cars_state.dart", "Dart", 13, 0, 7, 20
"c:\Dev\car_rental\lib\features\home\presentation\manager\brands\brands_cubit.dart", "Dart", 22, 1, 4, 27
"c:\Dev\car_rental\lib\features\home\presentation\manager\brands\brands_state.dart", "Dart", 13, 0, 8, 21
"c:\Dev\car_rental\lib\features\home\presentation\manager\get_car_reviews\get_car_reviews_cubit.dart", "Dart", 22, 0, 7, 29
"c:\Dev\car_rental\lib\features\home\presentation\manager\get_car_reviews\get_car_reviews_state.dart", "Dart", 13, 0, 8, 21
"c:\Dev\car_rental\lib\features\home\presentation\manager\get_one_car\get_one_car_cubit.dart", "Dart", 24, 0, 3, 27
"c:\Dev\car_rental\lib\features\home\presentation\manager\get_one_car\get_one_car_state.dart", "Dart", 12, 0, 7, 19
"c:\Dev\car_rental\lib\features\home\presentation\manager\nearby_cars\nearby_cars_cubit.dart", "Dart", 21, 0, 3, 24
"c:\Dev\car_rental\lib\features\home\presentation\manager\nearby_cars\nearby_cars_state.dart", "Dart", 13, 0, 8, 21
"c:\Dev\car_rental\lib\features\home\presentation\views\car_details.dart", "Dart", 22, 0, 2, 24
"c:\Dev\car_rental\lib\features\home\presentation\views\home_view.dart", "Dart", 32, 1, 5, 38
"c:\Dev\car_rental\lib\features\home\presentation\views\search_view.dart", "Dart", 10, 0, 2, 12
"c:\Dev\car_rental\lib\features\home\presentation\views\widgets\active_selector.dart", "Dart", 39, 0, 4, 43
"c:\Dev\car_rental\lib\features\home\presentation\views\widgets\best_car_item.dart", "Dart", 157, 0, 15, 172
"c:\Dev\car_rental\lib\features\home\presentation\views\widgets\best_cars_list_view.dart", "Dart", 43, 0, 2, 45
"c:\Dev\car_rental\lib\features\home\presentation\views\widgets\best_cars_section.dart", "Dart", 41, 0, 3, 44
"c:\Dev\car_rental\lib\features\home\presentation\views\widgets\brand_widget.dart", "Dart", 25, 0, 3, 28
"c:\Dev\car_rental\lib\features\home\presentation\views\widgets\brands_section.dart", "Dart", 27, 0, 2, 29
"c:\Dev\car_rental\lib\features\home\presentation\views\widgets\car_brand_selector.dart", "Dart", 52, 1, 8, 61
"c:\Dev\car_rental\lib\features\home\presentation\views\widgets\car_details_slider.dart", "Dart", 94, 0, 4, 98
"c:\Dev\car_rental\lib\features\home\presentation\views\widgets\car_details_view_body.dart", "Dart", 84, 0, 6, 90
"c:\Dev\car_rental\lib\features\home\presentation\views\widgets\car_details_view_body_bloc_consumer.dart", "Dart", 23, 0, 3, 26
"c:\Dev\car_rental\lib\features\home\presentation\views\widgets\car_features.dart", "Dart", 39, 0, 4, 43
"c:\Dev\car_rental\lib\features\home\presentation\views\widgets\car_reviews.dart", "Dart", 53, 0, 4, 57
"c:\Dev\car_rental\lib\features\home\presentation\views\widgets\car_selectiong_container.dart", "Dart", 20, 0, 4, 24
"c:\Dev\car_rental\lib\features\home\presentation\views\widgets\car_title_with_rating.dart", "Dart", 69, 0, 5, 74
"c:\Dev\car_rental\lib\features\home\presentation\views\widgets\contact_car_row.dart", "Dart", 70, 0, 6, 76
"c:\Dev\car_rental\lib\features\home\presentation\views\widgets\custom_app_bar.dart", "Dart", 46, 0, 5, 51
"c:\Dev\car_rental\lib\features\home\presentation\views\widgets\custom_car_details_button.dart", "Dart", 41, 0, 3, 44
"c:\Dev\car_rental\lib\features\home\presentation\views\widgets\custom_search_bar_button.dart", "Dart", 44, 0, 6, 50
"c:\Dev\car_rental\lib\features\home\presentation\views\widgets\custom_search_view_app_bar.dart", "Dart", 24, 0, 3, 27
"c:\Dev\car_rental\lib\features\home\presentation\views\widgets\feature_container.dart", "Dart", 65, 0, 3, 68
"c:\Dev\car_rental\lib\features\home\presentation\views\widgets\filter_search_widget.dart", "Dart", 18, 0, 3, 21
"c:\Dev\car_rental\lib\features\home\presentation\views\widgets\home_view_body.dart", "Dart", 107, 0, 8, 115
